189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 145 ms, execution time: 12 ms, waiting time: 86 ms, processed by Server 4)
206 getNumberofCountries 7 70341 max Zone:3 (turnaround time: 112 ms, execution time: 18 ms, waiting time: 88 ms, processed by Server 3)
172 getNumberofCountries 1 94044 min Zone:3 (turnaround time: 102 ms, execution time: 3 ms, waiting time: 91 ms, processed by Server 3)
58 getNumberofCountries 11 108526 min Zone:3 (turnaround time: 114 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 3)
191 getNumberofCountries 11 108526 max Zone:3 (turnaround time: 119 ms, execution time: 18 ms, waiting time: 84 ms, processed by Server 3)
58 getNumberofCountries 11 108526 min Zone:3 (turnaround time: 98 ms, execution time: 2 ms, waiting time: 93 ms, processed by Server 3)
58 getNumberofCountries 11 108526 min Zone:3 (turnaround time: 93 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 3)
115 getNumberofCountries 29 11008 max Zone:2 (turnaround time: 95 ms, execution time: 8 ms, waiting time: 82 ms, processed by Server 2)
170 getNumberofCountries 17 58571 max Zone:4 (turnaround time: 95 ms, execution time: 11 ms, waiting time: 80 ms, processed by Server 4)
183 getNumberofCountries 13 70674 max Zone:2 (turnaround time: 104 ms, execution time: 19 ms, waiting time: 83 ms, processed by Server 2)
116 getNumberofCountries 4 96232 min Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
211 getNumberofCountries 4 96232 max Zone:2 (turnaround time: 92 ms, execution time: 7 ms, waiting time: 83 ms, processed by Server 2)
53 getNumberofCountries 29 49976 min Zone:2 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
43 getNumberofCountries 23 87408 min Zone:1 (turnaround time: 94 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 1)
43 getNumberofCountries 23 87408 min Zone:1 (turnaround time: 103 ms, execution time: 4 ms, waiting time: 92 ms, processed by Server 1)
43 getNumberofCountries 23 87408 min Zone:1 (turnaround time: 87 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 1)
205 getNumberofCountries 7 54110 max Zone:5 (turnaround time: 97 ms, execution time: 11 ms, waiting time: 84 ms, processed by Server 5)
46 getNumberofCountries 19 93979 min Zone:5 (turnaround time: 178 ms, execution time: 13 ms, waiting time: 140 ms, processed by Server 5)
165 getNumberofCountries 19 93979 max Zone:5 (turnaround time: 158 ms, execution time: 18 ms, waiting time: 122 ms, processed by Server 5)
183 getNumberofCountries 12 51307 max Zone:5 (turnaround time: 198 ms, execution time: 25 ms, waiting time: 89 ms, processed by Server 5)
160 getNumberofCountries 9 10910 min Zone:5 (turnaround time: 109 ms, execution time: 7 ms, waiting time: 86 ms, processed by Server 5)
211 getNumberofCountries 4 49656 max Zone:1 (turnaround time: 144 ms, execution time: 30 ms, waiting time: 84 ms, processed by Server 1)
138 getNumberofCountries 30 45719 max Zone:5 (turnaround time: 123 ms, execution time: 16 ms, waiting time: 99 ms, processed by Server 5)
55 getNumberofCountries 30 45719 min Zone:5 (turnaround time: 115 ms, execution time: 10 ms, waiting time: 96 ms, processed by Server 5)
138 getNumberofCountries 30 45719 max Zone:5 (turnaround time: 111 ms, execution time: 18 ms, waiting time: 85 ms, processed by Server 5)
55 getNumberofCountries 30 45719 min Zone:5 (turnaround time: 118 ms, execution time: 8 ms, waiting time: 83 ms, processed by Server 5)
141 getNumberofCountries 27 57179 max Zone:2 (turnaround time: 111 ms, execution time: 9 ms, waiting time: 86 ms, processed by Server 2)
142 getNumberofCountries 2 98038 min Zone:2 (turnaround time: 92 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 2)
147 getNumberofCountries 3 51287 min Zone:4 (turnaround time: 102 ms, execution time: 11 ms, waiting time: 84 ms, processed by Server 4)
173 getNumberofCountries 17 103861 max Zone:1 (turnaround time: 99 ms, execution time: 8 ms, waiting time: 83 ms, processed by Server 1)
47 getNumberofCountries 17 103861 min Zone:1 (turnaround time: 90 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
167 getNumberofCountries 18 54516 max Zone:3 (turnaround time: 92 ms, execution time: 8 ms, waiting time: 83 ms, processed by Server 3)
207 getNumberofCountries 7 108478 max Zone:4 (turnaround time: 91 ms, execution time: 9 ms, waiting time: 81 ms, processed by Server 4)
207 getNumberofCountries 7 108478 max Zone:4 (turnaround time: 94 ms, execution time: 7 ms, waiting time: 86 ms, processed by Server 4)
207 getNumberofCountries 7 108478 max Zone:4 (turnaround time: 89 ms, execution time: 6 ms, waiting time: 82 ms, processed by Server 4)
169 getNumberofCountries 15 32837 max Zone:1 (turnaround time: 89 ms, execution time: 6 ms, waiting time: 81 ms, processed by Server 1)
42 getNumberofCountries 22 100083 min Zone:4 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 4)
42 getNumberofCountries 22 100083 min Zone:4 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 4)
157 getNumberofCountries 22 65482 max Zone:1 (turnaround time: 90 ms, execution time: 8 ms, waiting time: 81 ms, processed by Server 1)
45 getNumberofCountries 22 79293 min Zone:4 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 4)
165 getNumberofCountries 18 50180 max Zone:4 (turnaround time: 96 ms, execution time: 14 ms, waiting time: 81 ms, processed by Server 4)
55 getNumberofCountries 19 70969 min Zone:4 (turnaround time: 158 ms, execution time: 21 ms, waiting time: 88 ms, processed by Server 4)
220 getNumberofCountries 2 72930 max Zone:5 (turnaround time: 256 ms, execution time: 169 ms, waiting time: 83 ms, processed by Server 5)
153 getNumberofCountries 2 72930 min Zone:5 (turnaround time: 239 ms, execution time: 3 ms, waiting time: 227 ms, processed by Server 5)
177 getNumberofCountries 15 79249 max Zone:2 (turnaround time: 127 ms, execution time: 27 ms, waiting time: 88 ms, processed by Server 2)
220 getNumberofCountries 2 72930 max Zone:5 (turnaround time: 229 ms, execution time: 18 ms, waiting time: 207 ms, processed by Server 5)
220 getNumberofCountries 2 72930 max Zone:5 (turnaround time: 298 ms, execution time: 88 ms, waiting time: 204 ms, processed by Server 5)
43 getNumberofCountries 24 81062 min Zone:5 (turnaround time: 208 ms, execution time: 2 ms, waiting time: 138 ms, processed by Server 5)
42 getNumberofCountries 24 83145 min Zone:2 (turnaround time: 177 ms, execution time: 13 ms, waiting time: 85 ms, processed by Server 2)
154 getNumberofCountries 24 83145 max Zone:2 (turnaround time: 128 ms, execution time: 9 ms, waiting time: 95 ms, processed by Server 2)
167 getNumberofCountries 14 22049 max Zone:4 (turnaround time: 125 ms, execution time: 8 ms, waiting time: 82 ms, processed by Server 4)
156 getNumberofCountries 23 89658 max Zone:5 (turnaround time: 107 ms, execution time: 7 ms, waiting time: 81 ms, processed by Server 5)
43 getNumberofCountries 23 89658 min Zone:5 (turnaround time: 89 ms, execution time: 4 ms, waiting time: 84 ms, processed by Server 5)
43 getNumberofCountries 23 89658 min Zone:5 (turnaround time: 86 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 5)
52 getNumberofCountries 16 97018 min Zone:1 (turnaround time: 87 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 1)
56 getNumberofCountries 16 78474 min Zone:1 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 1)
174 getNumberofCountries 16 78474 max Zone:1 (turnaround time: 96 ms, execution time: 7 ms, waiting time: 85 ms, processed by Server 1)
182 getNumberofCountries 14 95492 max Zone:5 (turnaround time: 95 ms, execution time: 7 ms, waiting time: 85 ms, processed by Server 5)
133 getNumberofCountries 15 14519 min Zone:5 (turnaround time: 90 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 5)
178 getNumberofCountries 15 108157 max Zone:5 (turnaround time: 89 ms, execution time: 6 ms, waiting time: 81 ms, processed by Server 5)
89 getNumberofCountries 12 58124 min Zone:3 (turnaround time: 96 ms, execution time: 10 ms, waiting time: 85 ms, processed by Server 3)
183 getNumberofCountries 12 58124 max Zone:3 (turnaround time: 95 ms, execution time: 11 ms, waiting time: 83 ms, processed by Server 3)
89 getNumberofCountries 12 58124 min Zone:3 (turnaround time: 86 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 3)
183 getNumberofCountries 12 58124 max Zone:3 (turnaround time: 95 ms, execution time: 10 ms, waiting time: 83 ms, processed by Server 3)
75 getNumberofCountries 15 57095 min Zone:1 (turnaround time: 90 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 1)
125 getNumberofCountries 19 15252 min Zone:1 (turnaround time: 131 ms, execution time: 38 ms, waiting time: 83 ms, processed by Server 1)
120 getNumberofCountries 9 39464 min Zone:4 (turnaround time: 106 ms, execution time: 8 ms, waiting time: 91 ms, processed by Server 4)
110 getNumberofCountries 11 38329 min Zone:4 (turnaround time: 94 ms, execution time: 5 ms, waiting time: 88 ms, processed by Server 4)
184 getNumberofCountries 11 38329 max Zone:4 (turnaround time: 144 ms, execution time: 9 ms, waiting time: 90 ms, processed by Server 4)
61 getNumberofCountries 11 100555 min Zone:2 (turnaround time: 113 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
32 getNumberofCountries 30 97993 min Zone:4 (turnaround time: 93 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 4)
32 getNumberofCountries 30 97993 min Zone:4 (turnaround time: 96 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 4)
140 getNumberofCountries 30 97993 max Zone:4 (turnaround time: 98 ms, execution time: 9 ms, waiting time: 85 ms, processed by Server 4)
166 getNumberofCountries 15 27133 max Zone:4 (turnaround time: 99 ms, execution time: 8 ms, waiting time: 83 ms, processed by Server 4)
68 getNumberofCountries 22 47694 min Zone:2 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 2)
68 getNumberofCountries 22 47694 min Zone:2 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 84 ms, processed by Server 2)
83 getNumberofCountries 11 68526 min Zone:5 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 5)
229 getNumberofCountries 1 106886 max Zone:5 (turnaround time: 92 ms, execution time: 6 ms, waiting time: 85 ms, processed by Server 5)
155 getNumberofCountries 6 18359 min Zone:4 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 4)
99 getNumberofCountries 6 83321 min Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
99 getNumberofCountries 6 83321 min Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 5)
210 getNumberofCountries 6 83321 max Zone:5 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 5)
210 getNumberofCountries 6 83321 max Zone:5 (turnaround time: 90 ms, execution time: 6 ms, waiting time: 84 ms, processed by Server 5)
188 getNumberofCountries 9 20041 max Zone:4 (turnaround time: 90 ms, execution time: 6 ms, waiting time: 83 ms, processed by Server 4)
88 getNumberofCountries 12 60465 min Zone:3 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 84 ms, processed by Server 3)
51 getNumberofCountries 21 70550 min Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
171 getNumberofCountries 18 89253 max Zone:2 (turnaround time: 92 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 2)
171 getNumberofCountries 18 89253 max Zone:2 (turnaround time: 93 ms, execution time: 9 ms, waiting time: 82 ms, processed by Server 2)
109 getNumberofCountries 20 20688 min Zone:5 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 5)
86 getNumberofCountries 26 21114 min Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
132 getNumberofCountries 26 21114 max Zone:5 (turnaround time: 88 ms, execution time: 5 ms, waiting time: 82 ms, processed by Server 5)
86 getNumberofCountries 26 21114 min Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
175 getNumberofCountries 15 54220 max Zone:2 (turnaround time: 89 ms, execution time: 6 ms, waiting time: 83 ms, processed by Server 2)
42 getNumberofCountries 26 85882 min Zone:2 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 2)
42 getNumberofCountries 26 85882 min Zone:2 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
31 getNumberofCountries 28 106697 min Zone:5 (turnaround time: 83 ms, execution time: 2 ms, waiting time: 80 ms, processed by Server 5)
44 getNumberofCountries 21 97197 min Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
138 getNumberofCountries 22 18255 max Zone:2 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 2)
174 getNumberofCountries 16 81832 max Zone:2 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 84 ms, processed by Server 2)
55 getNumberofCountries 16 81832 min Zone:2 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
174 getNumberofCountries 16 81832 max Zone:2 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 84 ms, processed by Server 2)
174 getNumberofCountries 16 81832 max Zone:2 (turnaround time: 91 ms, execution time: 4 ms, waiting time: 86 ms, processed by Server 2)
124 getNumberofCountriesMM 2 71922 124524 Zone:2 (turnaround time: 100 ms, execution time: 13 ms, waiting time: 82 ms, processed by Server 2)
26 getNumberofCountriesMM 26 69995 121701 Zone:1 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
28 getNumberofCountriesMM 46 56107 154469 Zone:2 (turnaround time: 83 ms, execution time: 2 ms, waiting time: 80 ms, processed by Server 2)
34 getNumberofCountriesMM 17 67610 118016 Zone:2 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
34 getNumberofCountriesMM 17 67610 118016 Zone:2 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 2)
14 getNumberofCountriesMM 47 70675 120653 Zone:2 (turnaround time: 83 ms, execution time: 2 ms, waiting time: 80 ms, processed by Server 2)
26 getNumberofCountriesMM 30 68620 135628 Zone:1 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
26 getNumberofCountriesMM 30 68620 135628 Zone:1 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 1)
26 getNumberofCountriesMM 30 68620 135628 Zone:1 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
88 getNumberofCountriesMM 15 22339 55768 Zone:5 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 81 ms, processed by Server 5)
145 getNumberofCountriesMM 5 14663 35188 Zone:4 (turnaround time: 90 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 4)
145 getNumberofCountriesMM 5 14663 35188 Zone:4 (turnaround time: 88 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 4)
43 getNumberofCountriesMM 26 34847 70572 Zone:1 (turnaround time: 91 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 1)
14 getNumberofCountriesMM 27 95643 150002 Zone:2 (turnaround time: 91 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 2)
56 getNumberofCountriesMM 28 32277 103480 Zone:2 (turnaround time: 93 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
35 getNumberofCountriesMM 49 31299 105419 Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 5)
35 getNumberofCountriesMM 49 31299 105419 Zone:5 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 5)
35 getNumberofCountriesMM 49 31299 105419 Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
35 getNumberofCountriesMM 49 31299 105419 Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
15 getNumberofCountriesMM 39 82493 150711 Zone:2 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 2)
9 getNumberofCountriesMM 42 104933 172146 Zone:2 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 2)
1 getNumberofCountriesMM 33 88439 92526 Zone:4 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 4)
5 getNumberofCountriesMM 46 87407 110883 Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
5 getNumberofCountriesMM 46 87407 110883 Zone:5 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 5)
14 getNumberofCountriesMM 24 59794 72853 Zone:3 (turnaround time: 85 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 3)
5 getNumberofCountriesMM 48 87642 109160 Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
5 getNumberofCountriesMM 48 87642 109160 Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
5 getNumberofCountriesMM 48 87642 109160 Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
129 getNumberofCountriesMM 1 102817 145128 Zone:5 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 5)
44 getNumberofCountriesMM 28 45545 143414 Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
44 getNumberofCountriesMM 28 45545 143414 Zone:3 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 3)
31 getNumberofCountriesMM 49 41573 139699 Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
111 getNumberofCountriesMM 24 10632 93230 Zone:2 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 86 ms, processed by Server 2)
6 getNumberofCountriesMM 39 82984 104590 Zone:3 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 3)
112 getNumberofCountriesMM 5 46574 94590 Zone:1 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 1)
112 getNumberofCountriesMM 5 46574 94590 Zone:1 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
112 getNumberofCountriesMM 5 46574 94590 Zone:1 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
112 getNumberofCountriesMM 5 46574 94590 Zone:1 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
22 getNumberofCountriesMM 24 33277 42300 Zone:3 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
11 getNumberofCountriesMM 50 67229 95936 Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
109 getNumberofCountriesMM 7 42787 126060 Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
55 getNumberofCountriesMM 13 47839 88665 Zone:2 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
55 getNumberofCountriesMM 13 47839 88665 Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
23 getNumberofCountriesMM 27 41985 58043 Zone:3 (turnaround time: 95 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 3)
95 getNumberofCountriesMM 2 89256 125496 Zone:4 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 4)
95 getNumberofCountriesMM 2 89256 125496 Zone:4 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 4)
95 getNumberofCountriesMM 2 89256 125496 Zone:4 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 4)
22 getNumberofCountriesMM 31 76777 141295 Zone:3 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 3)
14 getNumberofCountriesMM 48 79736 161246 Zone:1 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 1)
14 getNumberofCountriesMM 48 79736 161246 Zone:1 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 1)
5 getNumberofCountriesMM 50 61814 74810 Zone:2 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 2)
24 getNumberofCountriesMM 9 76056 89907 Zone:1 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
48 getNumberofCountriesMM 46 24815 110014 Zone:2 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
36 getNumberofCountriesMM 28 46777 95787 Zone:2 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 2)
36 getNumberofCountriesMM 28 46777 95787 Zone:2 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 2)
36 getNumberofCountriesMM 28 46777 95787 Zone:2 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
36 getNumberofCountriesMM 28 46777 95787 Zone:2 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 2)
7 getNumberofCountriesMM 41 61092 76070 Zone:2 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 2)
34 getNumberofCountriesMM 33 40558 82088 Zone:1 (turnaround time: 94 ms, execution time: 10 ms, waiting time: 83 ms, processed by Server 1)
52 getNumberofCountriesMM 30 33178 103561 Zone:2 (turnaround time: 128 ms, execution time: 30 ms, waiting time: 95 ms, processed by Server 2)
3 getNumberofCountriesMM 46 84577 97498 Zone:3 (turnaround time: 100 ms, execution time: 14 ms, waiting time: 84 ms, processed by Server 3)
3 getNumberofCountriesMM 46 84577 97498 Zone:3 (turnaround time: 99 ms, execution time: 15 ms, waiting time: 83 ms, processed by Server 3)
4 getNumberofCountriesMM 15 100624 105608 Zone:4 (turnaround time: 97 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 4)
45 getNumberofCountriesMM 12 67326 122199 Zone:4 (turnaround time: 110 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 4)
45 getNumberofCountriesMM 12 67326 122199 Zone:4 (turnaround time: 104 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 4)
45 getNumberofCountriesMM 12 67326 122199 Zone:4 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 4)
30 getNumberofCountriesMM 13 66650 90646 Zone:4 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 4)
5 getNumberofCountriesMM 16 69613 74598 Zone:1 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
5 getNumberofCountriesMM 16 69613 74598 Zone:1 (turnaround time: 91 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
13 getNumberofCountriesMM 44 88354 173708 Zone:4 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 4)
7 getNumberofCountriesMM 47 102866 163640 Zone:3 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
48 getNumberofCountriesMM 28 23115 43763 Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 1)
95 getNumberofCountriesMM 10 36924 110314 Zone:1 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
95 getNumberofCountriesMM 10 36924 110314 Zone:1 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 1)
95 getNumberofCountriesMM 10 36924 110314 Zone:1 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 1)
95 getNumberofCountriesMM 10 36924 110314 Zone:1 (turnaround time: 90 ms, execution time: 3 ms, waiting time: 86 ms, processed by Server 1)
70 getNumberofCountriesMM 17 27103 56188 Zone:1 (turnaround time: 83 ms, execution time: 2 ms, waiting time: 80 ms, processed by Server 1)
75 getNumberofCountriesMM 19 32228 123046 Zone:3 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
12 getNumberofCountriesMM 16 49814 54954 Zone:4 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 4)
12 getNumberofCountriesMM 9 42509 44578 Zone:1 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
12 getNumberofCountriesMM 9 42509 44578 Zone:1 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
28 getNumberofCountriesMM 8 104399 135525 Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 5)
64 getNumberofCountriesMM 46 12355 61565 Zone:2 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 2)
64 getNumberofCountriesMM 46 12355 61565 Zone:2 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 2)
64 getNumberofCountriesMM 46 12355 61565 Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
129 getNumberofCountriesMM 5 38708 112807 Zone:5 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 5)
8 getNumberofCountriesMM 49 105790 185319 Zone:5 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 5)
8 getNumberofCountriesMM 49 105790 185319 Zone:5 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 5)
65 getNumberofCountriesMM 18 19128 35473 Zone:5 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 5)
51 getNumberofCountriesMM 8 105374 204760 Zone:3 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 3)
157 getNumberofCountriesMM 2 36729 131892 Zone:5 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 5)
11 getNumberofCountriesMM 41 86829 146292 Zone:5 (turnaround time: 90 ms, execution time: 1 ms, waiting time: 87 ms, processed by Server 5)
11 getNumberofCountriesMM 41 86829 146292 Zone:5 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 5)
11 getNumberofCountriesMM 41 86829 146292 Zone:5 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 5)
11 getNumberofCountriesMM 41 86829 146292 Zone:5 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 5)
127 getNumberofCountriesMM 5 37728 92747 Zone:1 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 1)
41 getNumberofCountriesMM 8 95458 144144 Zone:2 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
134 getNumberofCountriesMM 6 27645 95964 Zone:3 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 3)
3 getNumberofCountriesMM 47 62906 67815 Zone:4 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 4)
3 getNumberofCountriesMM 47 62906 67815 Zone:4 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 4)
56 getNumberofCountriesMM 30 16493 39196 Zone:5 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 5)
24 getNumberofCountriesMM 31 54591 88931 Zone:3 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 3)
